NUMBER_KEY,PARCELID,ELEV_ZONE,BLDG_ZONE,ELEC_ZONE,MECH_ZONE,PLMB_ZONE,SIGN_ZONE,ENFC_ZONE
E0700312,073041  00111,2,16,11,9,7,5,5
E0719342,073102  00101,2,10,11,9,7,5,5
B1102932,072069  00005,1,2,1,3,1,4,4
E0681691,068054  00012,1,15,8,11,4,1,1
B1110952,068054  00011,1,15,8,11,4,1,1
M0715271,068054  00011,1,15,8,11,4,1,1
P0356326,068054  00011,1,15,8,11,4,1,1
E0714920,068055  00039,1,15,8,11,4,1,1
M0738409,068055  00039,1,15,8,11,4,1,1
M0744756,068055  00039,1,15,8,11,4,1,1
E0712864,056047  00022,1,15,8,5,4,1,1
M0720146,056047  00022,1,15,8,5,4,1,1
E0715598,094120 B00158,2,10,11,9,7,5,5
BD012942,015007  00010,2,1,7,11,9,7,7
E0706650,015029  00025,2,1,7,11,9,7,7
M0737942,015029  00025,2,1,7,11,9,7,7
S0107715,015029  00024,2,1,7,11,9,7,7
E0718625,075091  00020,2,10,10,10,6,10,10
E0718868,075091  00020,2,10,10,10,6,10,10
E0715368,075091  00020,2,10,10,10,6,10,10
E0735827,068052  00005,1,15,8,11,4,1,1
M0720668,075156  00029,2,10,10,10,6,10,10
M0736515,075156  00017,2,10,10,10,6,10,10
E0696271,060076  00053,2,10,15,5,9,7,7
B1118101,064016  00030,1,6,8,11,4,2,2
P0360084,064016  00030,1,6,8,11,4,2,2
B1052219,064016  00001,1,6,8,11,4,2,2
B1052266,064016  00001,1,6,8,11,4,2,2
BD012777,064016  00001,1,6,8,11,4,2,2
E0736813,064016  00001,1,6,8,11,4,2,2
B1051439,064015  00028,1,6,8,11,4,2,2
E0714515,064015  00028,1,6,8,11,4,2,2
B1099119,055063  00025,1,6,8,11,4,2,2
E0678512,055063  00025,1,6,8,11,4,2,2
E0712986,064010  00041,1,6,8,11,4,2,2
M0719019,064010  00041,1,6,8,11,4,2,2
CE1900093,064006  00036,1,6,8,11,4,2,2
E0716221,064006  00036,1,6,8,11,4,2,2
E0680903,,1,6,8,11,4,2,2
E0680902,,1,6,8,11,4,2,2
E0680904,055066  00005,1,6,8,11,4,2,2
S0108008,063056  00015C,1,6,8,11,4,2,2
S0108867,063056  00015C,1,6,8,11,4,2,2
S0108868,063056  00015C,1,6,8,11,4,2,2
E0681690,056001  00019,1,6,8,11,4,2,2
B1114544,056017  00017,1,6,8,5,4,2,2
E0623240,056017  00017,1,6,8,5,4,2,2
M0751082,056017  00017,1,6,8,5,4,2,2
M0753984,056017  00017,1,6,8,5,4,2,2
P0357425,056017  00017,1,6,8,5,4,2,2
B1117777,056017  00018,1,6,8,5,4,2,2
E0732223,056017  00018,1,6,8,5,4,2,2
P0347832,056017  00018,1,6,8,5,4,2,2
E0730282,056017  00020,1,6,8,5,4,2,2
M0751856,056017  00020,1,6,8,5,4,2,2
E0706577,056017  00021,1,6,8,5,4,2,2
E0725205,056017  00024,1,6,8,5,4,2,2
M0751453,056017  00024,1,6,8,5,4,2,2
B1115416,056014  00019,1,6,8,5,4,2,2
E0724811,056014  00019,1,6,8,5,4,2,2
P0355181,056014  00019,1,6,8,5,4,2,2
E0705682,056031  00016C,1,6,8,5,4,2,2
E0707762,056031  00016C,1,6,8,5,4,2,2
E0690224,056033  00124C,1,6,8,5,4,2,2
SR024291,056033  00124C,1,6,8,5,4,2,2
SR024432,056033  00124C,1,6,8,5,4,2,2
B1113112,065041  00028,2,6,8,5,4,2,2
B1116598,065041  00028,2,6,8,5,4,2,2
E0655470,065041  00028,2,6,8,5,4,2,2
E0693177,065041  00028,2,6,8,5,4,2,2
E0693178,065041  00028,2,6,8,5,4,2,2
M0757588,065041  00028,2,6,8,5,4,2,2
B1116702,065041  00028,2,6,8,5,4,2,2
M0749012,065041  00028,2,6,8,5,4,2,2
M0756117,065041  00028,2,6,8,5,4,2,2
P0321502,065041  00028,2,6,8,5,4,2,2
P0359642,065041  00028,2,6,8,5,4,2,2
E0732602,065041  00028,2,6,8,5,4,2,2
M0740634,065041  00028,2,6,8,5,4,2,2
B1118260,065041  00028,2,6,8,5,4,2,2
E0713389,065041  00028,2,6,8,5,4,2,2
M0756118,065041  00028,2,6,8,5,4,2,2
P0341401,065041  00028,2,6,8,5,4,2,2
E0725854,065041  00028,2,6,8,5,4,2,2
P0357430,065041  00028,2,6,8,5,4,2,2
SR023604,065042  00003,2,6,8,5,4,2,2
M0708508,065042  00003,2,6,8,5,4,2,2
B1113111,065041  00028,2,6,8,5,4,2,2
P0340274,065041  00028,2,6,8,5,4,2,2
P0357438,065041  00028,2,6,8,5,4,2,2
P0359684,065041  00028,2,6,8,5,4,2,2
BC0013111,,2,16,11,9,7,5,5
M0716903,,2,16,11,9,7,5,5
M0716901,,2,16,11,9,7,5,5
M0743617,,2,16,11,9,7,5,5
E0731461,,2,16,11,9,7,5,5
E0731462,,2,16,11,9,7,5,5
P0326677,,2,16,11,9,7,5,5
SR024668,,2,16,11,9,7,5,5
CE2000020,,2,16,11,9,7,5,5
E0737381,,2,16,11,9,7,5,5
B1110269,,2,16,11,9,7,5,5
E0714980,,2,16,11,9,7,5,5
E0725755,,2,16,11,9,7,5,5
B1110888,,2,16,11,9,7,5,5
E0721820,,2,16,11,9,7,5,5
M0734635,,2,16,11,9,7,5,5
B1118374,,2,16,11,9,7,5,5
CB200161,,2,16,11,9,7,5,5
M0710958,,2,16,11,9,7,5,5
E0712275,,2,16,11,9,7,5,5
SR024956,,2,16,11,9,7,5,5
E0703552,,2,16,11,9,7,5,5
E0716298,,2,16,11,9,7,5,5
BC0014575,,2,16,11,9,7,5,5
BC0012456,,2,16,11,9,7,5,5
M0739471,,2,16,11,9,7,5,5
B1097970,,2,16,11,9,7,5,5
BC0012992,,2,16,11,9,7,5,5
SR025127,,2,16,11,9,7,5,5
E0694503,,2,16,11,9,7,5,5
E0694513,,2,16,11,9,7,5,5
B1117826,,2,16,11,9,7,5,5
B1117897,,2,16,11,9,7,5,5
E0723479,,2,16,11,9,7,5,5
E0736773,,2,16,11,9,7,5,5
M0720952,,2,16,11,9,7,5,5
P0352395,,2,16,11,9,7,5,5
P0361083,,2,16,11,9,7,5,5
M0744630,,2,16,11,9,7,5,5
E0720173,,2,16,11,9,7,5,5
S0104388,,2,16,11,9,7,5,5
S0104389,,2,16,11,9,7,5,5
SR024643,,2,16,11,9,7,5,5
M0728725,,2,16,11,9,7,5,5
BC0014398,,2,16,11,9,7,5,5
BC0015343,,2,16,11,9,7,5,5
E0712432,,2,16,11,9,7,5,5
E0727791,,2,16,11,9,7,5,5
E0710149,,2,16,11,9,7,5,5
E0710148,,2,16,11,9,7,5,5
E0724679,,2,16,11,9,7,5,5
E0698417,,2,16,11,9,7,5,5
M0667620,,2,16,11,9,7,5,5
CM190014,,2,16,11,9,7,5,5
P0355996,,2,16,11,9,7,5,5
E0701081,,2,16,11,9,7,5,5
E0702035,,2,16,11,9,7,5,5
M0698561,,2,16,11,9,7,5,5
E0685700,,2,16,11,9,7,5,5
BC0014485,093400  00406,2,16,11,9,7,5,5
P0265307,093400  00406,2,16,11,9,7,5,5
P0349263,093400  00406,2,16,11,9,7,5,5
B1087198,,2,16,11,9,7,5,5
P0354908,,2,16,11,9,7,5,5
B1106846,,2,16,11,9,7,5,5
B1079991,063039  00054,1,6,8,11,4,2,2
E0722039,063039  00054,1,6,8,11,4,2,2
P0345628,074102  00098,2,16,11,9,7,5,5
S0106419,074102  00098,2,16,11,9,7,5,5
M0742030,095204 A00023,1,5,4,2,2,9,9
M0524254,070073  00006,1,2,1,7,1,4,4
E0720998,G0231C A00029,2,17,9,6,8,8,8
M0748130,G0231C A00029,2,17,9,6,8,8,8
B1113664,G0231C A00030,2,17,9,6,8,8,8
E0693347,G0231C A00030,2,17,9,6,8,8,8
E0693348,G0231C A00030,2,17,9,6,8,8,8
E0734170,070084  00001,1,2,1,7,1,4,4
BD010511,040044  00008,1,2,7,3,9,7,7
S0104004,G0230U H00031,2,17,9,6,8,1,1
S0104005,G0230U H00031,2,17,9,6,8,1,1
E0672908,G0230U H00031,2,17,9,6,8,1,1
E0729598,089017  00026,1,15,8,11,4,1,1
E0727065,090017  00010,1,2,1,7,1,3,3
M0750544,090017  00010,1,2,1,7,1,3,3
M0702917,073020  00028,2,16,11,9,7,5,5
M0734654,093500 A00003,2,16,13,8,7,8,8
M0706010,,1,1,6,4,3,7,7
E0694981,058132  00035,2,16,15,5,7,2,2
M0754464,058132  00035,2,16,15,5,7,2,2
P0355096,058132  00035,2,16,15,5,7,2,2
E0726892,058138  00008,2,16,15,5,7,2,2
M0754905,058138  00008,2,16,15,5,7,2,2
B1052422,058139  00022,2,16,15,5,7,2,2
M0709280,058150  00019,2,16,15,5,7,2,2
E0724051,058160  00003,2,16,15,5,7,2,2
M0750117,058164  00023,2,16,15,5,7,2,2
M0754229,086015  00010,1,5,2,3,1,3,3
E0710470,065010 A00316,2,6,8,5,4,2,2
M0731830,065010 A00316,2,6,8,5,4,2,2
P0360089,065010 A00316,2,6,8,5,4,2,2
M0742143,065010 A00346,2,6,8,5,4,2,2
E0725042,052030  00016,1,6,7,11,9,2,2
E0723775,052028  00010,1,6,7,11,9,2,2
P0355207,052028  00008,1,6,7,11,9,2,2
M0736815,,1,6,7,11,9,2,2
P0319635,,1,6,7,11,9,2,2
E0709996,042056  00042,1,5,7,3,9,2,2
E0727726,042068  00081Z,1,5,7,3,9,2,2
E0727727,042068  00081Z,1,5,7,3,9,2,2
E0707302,028047  00054,2,6,7,11,9,2,2
M0743804,095424 B00027,1,5,4,2,2,9,9
M0730647,095424 B00044,1,5,4,2,2,9,9
M0751406,095424 C00007,1,5,4,2,2,9,9
M0752015,095424 C00007,1,5,4,2,2,9,9
B1050561,068006  00060,1,6,8,11,4,2,2
CB200218,068006  00060,1,6,8,11,4,2,2
B1116698,068002  00008,1,15,8,11,4,1,1
E0724100,081017  00055,2,17,9,6,7,1,1
B1051420,081017  00054,2,17,9,6,7,1,1
E0736288,081026 A00257,2,17,9,6,7,1,1
M0757854,081026 A00257,2,17,9,6,7,1,1
P0350262,081026 A00265,2,17,9,6,7,1,1
P0347794,081032  00010,2,17,8,5,7,1,1
M0747676,030018  00017,2,1,7,11,9,7,7
B1106577,D0210U C00024,1,11,4,2,5,9,9
M0716981,D0210   00385C,1,11,4,2,5,9,9
B1115553,D0210U A00006,1,11,4,2,5,9,9
M0727316,D0210U A00017,1,11,4,2,5,9,9
B1115969,062017  00009,1,5,1,3,1,2,2
M0698865,073006  00067,2,16,11,9,7,5,5
B1116253,073006  00061,2,16,11,9,7,5,5
E0729606,073006  00061,2,16,11,9,7,5,5
E0733740,073006  00061,2,16,11,9,7,5,5
S0108846,073006  00061,2,16,11,9,7,5,5
S0108847,073006  00061,2,16,11,9,7,5,5
S0109523,073006  00061,2,16,11,9,7,5,5
C04536166,058087  00014,2,16,15,5,7,2,2
M0746312,058086  00030,2,16,15,5,7,2,2
B1050573,077031  00042,2,10,10,10,6,10,10
M0700376,077028  00009,2,10,10,10,6,10,10
M0722862,077028  00009,2,10,10,10,6,10,10
M0723402,077028  00009,2,10,10,10,6,10,10
C04696866,040042  00138,1,2,7,3,9,7,7
B1106772,040040  00008,1,2,7,3,9,7,7
E0721085,040042  00131,1,2,7,3,9,7,7
E0733715,040042  00131,1,2,7,3,9,7,7
B1096220,078055  00001,2,10,11,9,6,5,5
B1103051,078055  00001,2,10,11,9,6,5,5
B1097427,079061  00044,2,10,10,10,6,10,10
B1103261,D0215X B00005,1,11,4,2,5,1,1
SR024607,D0215X B00005,1,11,4,2,5,1,1
B1112705,093718 E00081,2,16,13,8,7,8,8
B1112707,093718 E00081,2,16,13,8,7,8,8
E0733361,093718 E00074,2,16,13,8,7,8,8
P0359904,093718 E00075,2,16,13,8,7,8,8
E0702630,073041 D00035,2,16,11,9,7,5,5
M0728982,073041 D00036,2,16,11,9,7,5,5
M0728174,029075  00003,2,6,7,5,9,2,2
E0674492,029074  00005,2,6,7,5,9,2,2
E0687428,045041  00023,2,6,7,5,9,2,2
B1105418,045072  00094,2,6,7,5,9,2,2
E0670220,045072  00094,2,6,7,5,9,2,2
E0713456,045072  00094,2,6,7,5,9,2,2
E0643728,046003  00018,2,6,8,5,4,2,2
B1111635,046006  00006,2,6,8,5,4,2,2
M0736140,036058  00019,1,1,7,11,9,7,7
E0713781,036077  00002,1,1,7,11,9,7,7
M0734240,036077  00002,1,1,7,11,9,7,7
B1051483,036076  00024,1,1,7,11,9,7,7
B1116904,036077  00009,1,1,7,11,9,7,7
E0721400,D0134  D00052,1,2,1,7,1,4,4
M0755309,D0134  D00052,1,2,1,7,1,4,4
E0713020,090014  00024,1,2,1,7,1,4,4
E0704100,090011  00070,1,2,1,7,1,4,4
M0728798,090011  00070,1,2,1,7,1,4,4
M0734734,068058  00002,1,15,8,11,4,1,1
E0722087,096507 C00015,1,11,4,2,5,9,9
P0358970,096506 E00016,1,11,4,2,5,9,9
E0721744,079042  00060C,2,10,11,9,6,5,5
M0715952,079042  00060C,2,10,11,9,6,5,5
E0710984,075081  00051,2,10,10,10,6,10,10
M0742059,075081  00050,2,10,10,10,6,10,10
E0735531,080008  00090,1,15,9,6,5,1,1
M0757194,080008  00090,1,15,9,6,5,1,1
M0754627,080008  00091,1,15,9,6,5,1,1
B1117122,080008  00094,1,15,9,6,5,1,1
E0725784,034036  00022,2,10,15,10,6,7,7
M0750424,034036  00022,2,10,15,10,6,7,7
P0358249,034036  00022,2,10,15,10,6,7,7
E0623294,D0107   00059,1,4,2,1,2,9,9
E0731169,G0219F G00046,1,15,9,6,5,1,1
M0752796,G0219F G00046,1,15,9,6,5,1,1
M0754165,G0219F G00039,1,15,9,6,5,1,1
B1113628,G0219F F00023,1,15,9,6,5,1,1
P0355397,G0219F F00041,1,15,9,6,5,1,1
M0616758,G0219F K00002,1,17,9,6,8,1,1
M0734527,G0219F I00006,1,17,9,6,7,1,1
P0357146,G0219A D00125,1,17,9,6,7,1,1
E0727300,D0255B B00022,2,16,13,8,7,8,8
M0734620,D0255B B00022,2,16,13,8,7,8,8
M0747525,D0255B B00022,2,16,13,8,7,8,8
M0736675,D0255B B00049,2,16,13,8,7,8,8
E0730960,D0255B B00057,2,16,13,8,7,8,8
M0747650,D0255B B00057,2,16,13,8,7,8,8
E0727302,D0255B C00016,2,16,13,8,7,8,8
M0747527,D0255B C00016,2,16,13,8,7,8,8
M0735195,081070 A00066,2,17,13,8,7,8,8
M0734624,081070 A00066,2,17,13,8,7,8,8
B1115806,081070 A00066,2,17,13,8,7,8,8
E0730867,081070 A00066,2,17,13,8,7,8,8
M0751962,081070 A00066,2,17,13,8,7,8,8
E0710495,081070 A00066,2,17,13,8,7,8,8
M0742615,081070 A00066,2,17,13,8,7,8,8
B1107631,081070 F00069,2,17,13,8,7,8,8
M0697725,,1,2,1,7,1,4,4
M0697724,,1,2,1,7,1,4,4
P0339204,,1,2,1,7,1,4,4
M0697723,,1,2,1,7,1,4,4
P0339205,,1,2,1,7,1,4,4
M0697722,,1,2,1,7,1,4,4
P0339206,,1,2,1,7,1,4,4
M0697719,,1,2,1,7,1,4,4
M0697721,,1,2,1,7,1,4,4
E0717748,069033  00014C,1,2,1,7,1,4,4
P0351319,069033  00014C,1,2,1,7,1,4,4
E0704913,069056  00067,1,2,1,7,1,4,4
M0742043,069056  00043,1,2,1,7,1,4,4
P0352165,069067  00031,1,2,1,7,1,4,4
P0357866,069067  00004,1,2,1,7,1,4,4
E0683599,069067  00002,1,2,1,7,1,4,4
E0683610,069067  00002,1,2,1,7,1,4,4
M0625021,069067  00002,1,2,1,7,1,4,4
BD012328,D0136   00261C,1,2,1,7,1,4,4
BD012329,D0136   00261C,1,2,1,7,1,4,4
BD012330,D0136   00261C,1,2,1,7,1,4,4
BD012331,D0136   00261C,1,2,1,7,1,4,4
BD012332,D0136   00261C,1,2,1,7,1,4,4
BD012333,D0136   00261C,1,2,1,7,1,4,4
BD012359,D0136   00261C,1,2,1,7,1,4,4
BD012373,D0136   00261C,1,2,1,7,1,4,4
BD012374,D0136   00261C,1,2,1,7,1,4,4
BD012376,D0136   00261C,1,2,1,7,1,4,4
S0103863,D0136   00261C,1,2,1,7,1,4,4
SR025036,D0136   00261C,1,2,1,7,1,4,4
C2010417,D0136   00268,1,2,1,7,1,4,4
B1082800,D0125   00096,1,2,1,7,1,4,4
P0354448,D0125   00096,1,2,1,7,1,4,4
B1115810,D0125  E00003,1,2,1,7,1,3,3
BD012949,D0125  E00003,1,2,1,7,1,3,3
SR024890,D0125   00323C,1,2,1,7,1,3,3
B1106812,M0125   00021,1,2,2,7,1,3,3
C1910219,D0117   00293,1,4,2,1,2,9,9
M0710466,D0117   00369,1,4,2,1,2,9,9
B1119063,D0117   00185C,1,4,2,1,2,9,9
E0737803,D0117   00185C,1,4,2,1,2,9,9
E0730186,D0117   00297,1,4,2,1,2,9,9
M0736184,,1,4,2,1,2,9,9
B1114821,,1,4,2,1,2,9,9
E0685192,,1,4,2,1,2,9,9
P0350539,D0130   00006C,1,4,2,1,2,9,9
P0350461,D0130   00302,1,4,2,1,2,9,9
B1102593,D0130   00109,1,4,2,1,2,9,9
B1116960,D0130   00106,1,4,2,1,2,9,9
E0721146,D0130   00106,1,4,2,1,2,9,9
M0710658,D0130   00270,1,4,2,1,2,9,9
E0731549,079050 A00025,2,10,10,10,6,10,10
P0356446,079050 A00025,2,10,10,10,6,10,10
E0731524,079050 A00025,2,10,10,10,6,10,10
E0731547,079050 A00025,2,10,10,10,6,10,10
E0731532,079050 A00025,2,10,10,10,6,10,10
E0731540,079050 A00025,2,10,10,10,6,10,10
E0731541,079050 A00025,2,10,10,10,6,10,10
B1050367,079050 A00025,2,10,10,10,6,10,10
E0731527,079050 A00025,2,10,10,10,6,10,10
P0356449,079050 A00025,2,10,10,10,6,10,10
B1117636,079050 A00025,2,10,10,10,6,10,10
E0731525,079050 A00025,2,10,10,10,6,10,10
E0731528,079050 A00025,2,10,10,10,6,10,10
P0356447,079050 A00025,2,10,10,10,6,10,10
E0708985,078033  00009C,2,10,11,9,6,5,5
E0730636,,1,4,2,1,2,9,9
M0751908,,1,4,2,1,2,9,9
E0714242,A0141A B00031,1,4,2,1,2,9,9
M0752270,075047  00029,2,10,10,10,6,10,10
B1118230,087072  00038,1,5,2,3,1,3,3
E0734825,063054  00015,1,6,8,11,4,2,2
E0735298,063054  00015,1,6,8,11,4,2,2
M0737487,063054  00015,1,6,8,11,4,2,2
P0360936,063054  00015,1,6,8,11,4,2,2
E0716583,063054  00021,1,6,8,11,4,2,2
M0742636,A0141A A00009,1,4,2,1,2,9,9
M0738018,A0141A A00019,1,4,2,1,2,9,9
E0728147,,1,6,7,11,9,2,2
P0354431,,1,6,7,11,9,2,2
B1070598,037011  00037,1,6,7,11,9,2,2
E0728155,037011  00037,1,6,7,11,9,2,2
M0753280,037011  00037,1,6,7,11,9,2,2
P0354442,037011  00037,1,6,7,11,9,2,2
E0728156,,1,6,7,11,9,2,2
M0753281,,1,6,7,11,9,2,2
P0358428,,1,6,7,11,9,2,2
B1081791,037011  00035,1,6,7,11,9,2,2
B1081792,037011  00035,1,6,7,11,9,2,2
E0728139,037011  00035,1,6,7,11,9,2,2
E0728140,037011  00035,1,6,7,11,9,2,2
M0753263,037011  00035,1,6,7,11,9,2,2
M0753264,037011  00035,1,6,7,11,9,2,2
M0753265,037011  00035,1,6,7,11,9,2,2
B1081793,037011  00035,1,6,7,11,9,2,2
E0728141,037011  00035,1,6,7,11,9,2,2
E0728142,037011  00035,1,6,7,11,9,2,2
E0728143,037011  00035,1,6,7,11,9,2,2
M0753266,037011  00035,1,6,7,11,9,2,2
M0753267,037011  00035,1,6,7,11,9,2,2
M0753268,037011  00035,1,6,7,11,9,2,2
P0354427,037011  00035,1,6,7,11,9,2,2
B1081795,037011  00035,1,6,7,11,9,2,2
E0728144,037011  00035,1,6,7,11,9,2,2
E0728145,037011  00035,1,6,7,11,9,2,2
E0728146,037011  00035,1,6,7,11,9,2,2
M0753269,037011  00035,1,6,7,11,9,2,2
M0753270,037011  00035,1,6,7,11,9,2,2
M0753271,037011  00035,1,6,7,11,9,2,2
P0354428,037011  00035,1,6,7,11,9,2,2
E0736510,044020  00060,1,6,7,11,9,2,2
B1113438,,1,6,7,11,4,2,2
M0736037,,1,6,7,11,4,2,2
E0705684,044070  00008,1,6,7,11,4,2,2
M0734322,044070  00008,1,6,7,11,4,2,2
E0727010,044072  00036,1,6,7,11,4,2,2
M0747665,044072  00034,1,6,7,11,4,2,2
B1113669,044072  00031,1,6,7,11,4,2,2
E0729575,044072  00031,1,6,7,11,4,2,2
M0731785,044072  00031,1,6,7,11,4,2,2
M0752933,044072  00031,1,6,7,11,4,2,2
P0358991,044072  00031,1,6,7,11,4,2,2
E0712976,044072  00029,1,6,7,11,4,2,2
M0719093,044072  00029,1,6,7,11,4,2,2
E0727287,044103  00001,1,6,7,11,4,2,2
P0353413,044103  00013,1,6,7,11,4,2,2
E0706421,G0230Q D00059,2,17,13,8,7,8,8
M0728867,G0230Q D00059,2,17,13,8,7,8,8
B1113662,G0230Q D00028,2,17,13,8,7,8,8
E0732259,G0230Q C00042,2,17,13,8,7,8,8
M0754360,G0230Q C00042,2,17,13,8,7,8,8
E0672378,D0147   00232,1,5,2,7,1,3,3
P0359036,G0230Q D00047,2,17,13,8,7,8,8
B1109054,044125  00037C,1,6,7,11,4,2,2
P0345754,044125  00037C,1,6,7,11,4,2,2
M0742697,055021  00035,1,6,7,11,4,2,2
M0752336,055018  00003,1,6,7,11,4,2,2
E0709756,055038  00024,1,6,8,11,4,2,2
E0705523,055037  00009,1,6,8,11,4,2,2
M0708591,055037  00009,1,6,8,11,4,2,2
M0722028,055038  00021,1,6,8,11,4,2,2
E0705553,055038  00033,1,6,8,11,4,2,2
M0737554,055038  00033,1,6,8,11,4,2,2
M0716779,064013  00005,1,6,8,11,4,2,2
B1117498,064013  00007,1,6,8,11,4,2,2
P0346814,068066  00027,1,15,8,11,4,1,1
B1117221,068066  00007,1,15,8,11,4,1,1
E0728461,D0255U C00044,2,16,13,8,8,8,8
M0749843,D0255U C00044,2,16,13,8,8,8,8
E0733931,D0255U C00014,2,16,13,8,8,8,8
M0753182,D0255U C00014,2,16,13,8,8,8,8
B1116542,093406 B00031,2,16,13,8,7,5,5
P0354012,093406 B00019,2,16,13,8,7,5,5
B1113039,046011  00022C,2,6,8,5,4,2,2
E0691406,046011  00022C,2,6,8,5,4,2,2
M0720965,046011  00022C,2,6,8,5,4,2,2
P0355190,046011  00022C,2,6,8,5,4,2,2
B1100364,046011  00022C,2,6,8,5,4,2,2
E0728723,058043  00043,2,6,8,5,4,2,2
E0708790,058039  00038,2,16,15,5,7,2,2
M0732463,058039  00038,2,16,15,5,7,2,2
P0352946,056004 A00001C,1,6,8,5,4,2,2
E0734470,056004 A00001C,1,6,8,5,4,2,2
B1113883,056004 A00001C,1,6,8,5,4,2,2
E0613818,056004 A00001C,1,6,8,5,4,2,2
E0725657,056004 A00001C,1,6,8,5,4,2,2
M0711809,056004 A00001C,1,6,8,5,4,2,2
P0355112,056004 A00001C,1,6,8,5,4,2,2
B1100146,093507 F00014,2,16,13,8,7,8,8
P0324888,056055 A00006,1,15,8,5,4,1,1
M0741328,D0213Q B00129,1,15,4,2,5,1,1
E0728911,D0214T H00125,1,15,4,2,5,1,1
M0757070,D0214T H00125,1,15,4,2,5,1,1
E0724090,093205 B00064,2,17,13,8,7,5,5
M0752829,,2,1,6,4,3,7,7
E0735588,,2,1,6,4,3,7,7
M0745419,025005  00003,2,1,6,4,3,7,7
M0745432,025005  00003,2,1,6,4,3,7,7
SC004906,025006  00011C,2,1,6,4,3,7,7
B1112401,014010 00001,2,10,6,10,6,7,7
B1116270,014010 00001,2,10,6,10,6,7,7
S0109176,014013  00050,2,10,6,10,6,7,7
S0108880,014014  00001,2,10,6,10,6,7,7
C1910387,025025  00017,2,10,6,10,6,7,7
E0666916,014023  00083,2,10,6,10,6,7,7
M0753677,014023  00083,2,10,6,10,6,7,7
C1910386,014025  00038,2,10,15,10,6,7,7
M0718303,014034  00024,2,10,15,10,6,7,7
B1110672,014034  00021,2,10,15,10,6,7,7
E0717530,014034  00021,2,10,15,10,6,7,7
M0726960,014034  00021,2,10,15,10,6,7,7
P0347112,014034  00021,2,10,15,10,6,7,7
BD011806,014038  00032,2,10,15,10,6,7,7
M0738071,M0126D A00054,1,2,1,7,1,3,3
B1113899,C0232B A00026,1,17,9,6,8,8,8
P0356356,096203 E00026,1,4,4,2,2,9,9
M0617487,096203 E00026,1,4,4,2,2,9,9
M0730963,096203 D00031,1,4,4,2,2,9,9
P0352345,G0231H A00050,2,17,9,6,8,8,8
B1107484,G0231H A00015,2,17,9,6,8,8,8
M0754465,G0231H A00017,2,17,9,6,8,8,8
M0755491,D0242D F00009,2,16,13,8,8,8,8
M0736617,D0241F B00076,2,16,13,8,8,8,8
M0740579,D0241F B00075,2,16,13,8,8,8,8
B1116700,096204 A00002,1,4,4,2,2,9,9
E0731000,G0231W D00007,1,17,9,6,8,1,1
M0751997,G0231W D00007,1,17,9,6,8,1,1
E0709097,069077 D00101,1,2,6,4,3,7,7
E0720665,069077 D00101,1,2,6,4,3,7,7
M0713762,069077 E00110,1,2,6,4,3,7,7
P0356394,081099  00006,2,16,13,8,8,8,8
B1106672,081095  00019,2,16,13,8,8,8,8
M0754609,096624 C00013,1,4,4,2,2,9,9
P0355399,096624 C00014,1,4,4,2,2,9,9
E0731890,096203 A00023,1,4,4,2,2,9,9
M0754190,096203 A00023,1,4,4,2,2,9,9
M0690672,075040  00083,2,10,10,10,6,10,10
M0710401,075040  00083,2,10,10,10,6,10,10
M0752540,065026  00018,2,16,8,5,7,2,2
M0753898,065061  00023,2,16,8,5,7,2,2
M0748054,065061  00014,2,16,8,5,7,2,2
E0704635,075117  00090,2,10,10,10,6,10,10
E0715896,075128  00021,2,10,10,10,6,10,10
M0740944,075128  00021,2,10,10,10,6,10,10
M0734933,075130  00016,2,10,10,10,6,10,10
E0720974,074090 A00001,2,17,13,8,7,5,5
M0742891,074090 A00001,2,17,13,8,7,5,5
P0358199,074090 A00001,2,17,13,8,7,5,5
P0355672,074090 A00001,2,17,13,8,7,5,5
E0732461,063035  00010,1,6,8,11,4,2,2
M0752538,063035  00010,1,6,8,11,4,2,2
B1096584,079087 A00027,2,10,11,9,6,5,5
E0712053,066031  00011,2,16,8,5,7,2,2
B1099985,066031  00014,2,16,8,5,7,2,2
E0703579,066031  00014,2,16,8,5,7,2,2
E0730956,066031  00014,2,16,8,5,7,2,2
E0706570,D0103   00092,1,2,1,7,1,4,4
E0715590,D0103   00092,1,2,1,7,1,4,4
M0734294,D0103   00092,1,2,1,7,1,4,4
P0359108,072064  00005,1,2,1,3,1,4,4
S0108108,002039  00002,2,1,6,4,3,7,7
S0108107,002039  00002,2,1,6,4,3,7,7
S0108109,002039  00002,2,1,6,4,3,7,7
S0108110,002039  00002,2,1,6,4,3,7,7
S0108111,002039  00002,2,1,6,4,3,7,7
B1083593,002038 A00058,2,1,6,4,3,7,7
B1051657,002038  00008C,2,1,6,4,3,7,7
E0655352,002038  00008C,2,1,6,4,3,7,7
M0610428,002038  00008C,2,1,6,4,3,7,7
P0338854,002038  00008C,2,1,6,4,3,7,7
B1115401,002057  00009,2,1,6,4,3,7,7
E0689516,002057  00009,2,1,6,4,3,7,7
M0655297,002057  00009,2,1,6,4,3,7,7
M0720937,002057  00009,2,1,6,4,3,7,7
P0352928,002057  00009,2,1,6,4,3,7,7
P0352929,002057  00009,2,1,6,4,3,7,7
P0352930,002057  00009,2,1,6,4,3,7,7
